0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.3287322490842255,0.2912489208473118,0.20272516394112494,0.1555149651237837,0.9141964691769927,0.06475792497929511,0.8400426737820923,0.3722148781963601,0.857854155510418,0.8015542182259748,0.6137508353775373,0.6353393322749302,0.5648013633089422,0.8707252726814567,0.12274304835222094,0.09410964636260244,0.8688963255205785,0.7918143547128238,0.10945490076368203,0.8540404766497458,0.9508348696624983,0.8384861647690349,0.18997406628773217,0.718560897521196,0.7320137408616193,0.3566252995936001,0.1668731370755312,0.9289226693526255,0.5916235313122745,0.19929500835320313,0.626890888982621,0.38608223469813374,0.6925915674153212,0.7451214920097751,0.923888793604463,0.5125919592247732,0.997107424211027,0.37525706283753757,0.1448767504631706,0.910434687566227,0.18625788808956767,0.9067981233779944,0.4909712194677177,0.341368633179968,0.19970048072953794,0.1744515635157653,0.5415187134379074,0.37643528671823645,0.464412776733789,0.5751755240024149,0.15268414218758097,0.46366572656439464,0.4081688984539267,0.0980742660316345,0.6986785272286418,0.5033758602033742,0.7054415732070733,0.7124736861167239,0.00986550704373712,0.6470427169723928,0.3493452838596912,0.9118916102314396,0.3708413044465779,0.8447732030928057,0.7968170473736371,0.8641309360335611,0.1888705923871703,0.8940221227348207,0.8508257253567529,0.9548299724762505,0.3144856838726753,0.5313805526863438,0.3980050743661776,0.34061055968390797,0.6710889471641597,0.5090866541605824,0.8208230340513675,0.8102432721849356,0.7514601236741256,0.8194908291506814,0.5300796180240525,0.4266734954250978,0.16679236008114673,0.8471491389547136,0.5283849660553454,0.7784251607299445,0.638459383433729,0.8524853358574548,0.08334022694621201,0.05313487561851005,0.022303347172372368,0.940887152278234,0.3230146740217409,0.34243583961905444,0.2678544474648811,0.16455071087816986,0.7617184370130693,0.6313324057889038,0.9210561499904324,0.9467996396328183
0.34615695223972187,0.31493952282548615,0.8279228077252161,0.1692321295075431,0.9017691337623834,0.8176736210482503,0.8936881843132871,0.36130172312021375,0.8521955089465331,0.816717420097655,0.6138331432595261,0.6314555298616596,0.8658844820127982,0.867303136416625,0.13362711059135143,0.0885842071152591,0.8964598232881034,0.7967438593604218,0.11451262130581254,0.8948567727834335,0.9032437517445319,0.8369791249461875,0.1752160635688127,0.71895423274339,0.8829385718323985,0.8455294520352638,0.1729566723377057,0.9250581446120156,0.6122499618812969,0.17712682457246462,0.873266245033199,0.37149846803167796,0.6979000127245438,0.8838954055673913,0.902551576968003,0.8606986231925946,0.9528324210693744,0.8464238795158322,0.8256353470064499,0.9014134293339584,0.8275525745085327,0.9106247217635212,0.5053722642065819,0.8453006696385978,0.8277089963447344,0.8276509605466477,0.8631859562208228,0.3641406098349301,0.8584394152507657,0.8657362797171773,0.8266873497853899,0.48451866086922235,0.8486501333812589,0.8196059624783671,0.8811041700613695,0.5080102429283228,0.8815248622748946,0.881963058956611,0.03771911139544121,0.6442076229196003,0.8455854521562939,0.9014030227434926,0.3614073826394278,0.8942974170552327,0.8905348315580623,0.8961796179955475,0.17530801972719282,0.898640918971976,0.894564781061331,0.9320743262804321,0.3268039897060423,0.5284428753205677,0.3801826382476846,0.8448314411613471,0.6706810978941533,0.8607375710266412,0.8934573781799213,0.8237533303487011,0.8849154043282874,0.8932397576425366,0.5285874236163778,0.42406694216328433,0.17296288595265838,0.8458929163734453,0.8628775718279568,0.7831056549258011,0.8731009808267546,0.8486788093194975,0.8190379110351325,0.816207515308931,0.04258610254718076,0.9239704643460512,0.8440790865238338,0.8452917762516055,0.8402867302359994,0.17313532050673353,0.7638483993410756,0.8732027947931092,0.9257732827358514,0.9263740497717159
0.3543249049150661,0.3519621315080672,0.894168212269187,0.16861898532241704,0.8988720428721972,0.893920346193009,0.8979994184525855,0.3521613662178529,0.8608326456629968,0.8383809324290008,0.6293043715541855,0.6352429564886442,0.8962941999003713,0.8646063700618404,0.1576705271771314,0.09690861148144825,0.898685036361525,0.8276378491391371,0.11110565885330527,0.8981513950893167,0.8991329962778306,0.8487242390588887,0.1677641375993785,0.7108098366532576,0.8978554726498081,0.8954949119101594,0.16808690777525095,0.9008996717181367,0.629832098680262,0.16749117174171393,0.8967135956735056,0.35666554929800337,0.6948176653187716,0.8978535589823382,0.8989686441602238,0.8963032978983014,0.9210169630363026,0.8955755840529861,0.8941743945954539,0.8988729789364825,0.8941692128995022,0.8920194108190775,0.5123898006836226,0.8954953788130097,0.8941687901377828,0.8941689469912912,0.8962989341561467,0.3517558109728935,0.8962223469432324,0.8962944599043987,0.8941715513446999,0.5176032015179626,0.895850828736328,0.8939146628358616,0.8977499926538667,0.5117303060031875,0.8977491340983289,0.8977482398193866,0.04258610254718076,0.632054933224159,0.895494797624198,0.898873006322247,0.3521462720008223,0.8980745373148409,0.8980059879374922,0.8985871186083375,0.16775100100532417,0.8986795836223153,0.8980739684552534,0.9030284526428503,0.3532407764485762,0.5066221479051262,0.3714286796715426,0.8954132251543094,0.6731293495622985,0.8963032295687681,0.8979998992986966,0.8417948112696128,0.8978515189848164,0.8980003526748161,0.5065860108311737,0.3801826382476846,0.16808602011597198,0.8549417014620383,0.8962994751813974,0.8169104324953931,0.8967139134892872,0.8585077250899813,0.8939163335754006,0.8938396384089266,0.06315165925535016,0.9009399561724317,0.8952396483273685,0.895495396962779,0.8948645486551989,0.168061386608247,0.7662679156765375,0.8967137176931981,0.9008731851209577,0.9008509344899996
0.3586929030456803,0.3589882497215552,0.8994107401746477,0.1664158788604311,0.8994785390614554,0.8994111465124774,0.8994044595087732,0.358963345382832,0.8902749083662204,0.846744471779986,0.6425648344888409,0.6410801882552263,0.8994072549490228,0.8902159439224885,0.16087065862770109,0.0871286590543277,0.8994033355449881,0.848087357191219,0.10591026597130992,0.8994042103667459,0.8994781041391127,0.8886739013579417,0.16653799996372232,0.6839735074405351,0.8994046954854992,0.8994085652572035,0.1664918899385977,0.8947515968004539,0.6424329027073218,0.16657699508624582,0.8994065674149685,0.3584003224978132,0.6919695931077781,0.8994046986226589,0.8994783780593086,0.8994072400342721,0.8968944656148611,0.8994084330077889,0.8994107300396866,0.8994785375013482,0.8994107385342701,0.8941426279997571,0.5106354165643625,0.899408564491789,0.8994107392273221,0.8994107389701852,0.8994072471879477,0.35901403978845187,0.8994073727407558,0.8994072545227867,0.8994107347007534,0.5093320663557774,0.8994079817869967,0.8994111558294564,0.8994048684035253,0.5108002902344713,0.8994048698109933,0.8994048712770244,0.06315165925535016,0.6418771940713476,0.8994085654445575,0.8994785374557053,0.3589652321599608,0.8994043363630975,0.8994044487391258,0.899403496065895,0.1665398766200158,0.8994033444839049,0.8994043372956542,0.8947161171183753,0.35882841910399155,0.5120773297589867,0.35655493120112075,0.899408699169918,0.6553436436532133,0.8994072401462877,0.899404458720501,0.8463177369249095,0.8994047019669171,0.8994044579772614,0.5120863640274748,0.355460686379103,0.16649201674706612,0.8903669543693602,0.8994072463010211,0.8494282842716869,0.899406566893959,0.8903112352501736,0.8994111530905391,0.8994112788203202,0.08353345762731142,0.8947509253928824,0.8994089837220933,0.8994085644620352,0.8994095986395887,0.16649553581959828,0.7662679156765375,0.8994065672149362,0.8947520382437402,0.8947524090875895
0.3581469032793535,0.3581099849448691,0.899734419393158,0.16571499611470672,0.8998128589190155,0.8997344187377745,0.8997344295232643,0.3581130979872096,0.8951634680225005,0.8829672883069142,0.6594461715392369,0.6532384164722518,0.8997344250144897,0.8951643751677885,0.16650717043366814,0.08419846095132383,0.8997344313361091,0.8838062411000284,0.07793792531232975,0.8997344299251063,0.899812859632003,0.8951880988995509,0.165697550242808,0.6525447260472879,0.8997344291426567,0.8997344229010894,0.16570413738925435,0.895094595892743,0.6594681601694901,0.1656919795110189,0.8997344261234156,0.35818347584783694,0.6560787220724777,0.8997344291375967,0.8998128591829535,0.8997344250385457,0.8966022802461745,0.8997344231143949,0.8997344194095047,0.8998128589215731,0.8997344193958038,0.8951039646435228,0.5110740125941775,0.899734422902324,0.899734419394686,0.8997344193951007,0.8997344250270076,0.3581067611865071,0.899734424824503,0.8997344250151772,0.899734419401987,0.5113998501463238,0.8997344238421704,0.8997344187227471,0.8997344288637567,0.5110327941766504,0.8997344288614866,0.899734428859122,0.09219079421764967,0.6530790153090275,0.8997344229007872,0.899812858921648,0.35811286214006843,0.8997344297218863,0.8997344295406348,0.8997344310772044,0.16569728214905177,0.8997344313216915,0.8997344297203822,0.8950951417340055,0.35812996377206463,0.5107135342955215,0.3584141497599235,0.8997344226851012,0.6573163700118415,0.8997344250383651,0.8997344295245358,0.8829977693679909,0.8997344291322028,0.8997344295257345,0.5107112757283995,0.3585509303626757,0.16570411927375886,0.8951620519301443,0.8997344250284381,0.8954846658223354,0.8997344261242559,0.8951629091473626,0.8997344187271646,0.8997344185243747,0.08539686142699593,0.89509460622209,0.8997344222261461,0.8997344229023719,0.8997344212343437,0.1657036165491114,0.7662679156765375,0.8997344261237382,0.8950945891013077,0.8950945833960177
0.3582151532501444,0.3582197680419549,0.8998087009685644,0.16581512222123876,0.8998085802923708,0.8998087009695727,0.8998087009529796,0.35821937891166233,0.8981573320144229,0.898344965548509,0.6552875683470627,0.6563221941915602,0.8998087009599162,0.8981573180583415,0.16570195446138714,0.08517519365232512,0.8998087009501906,0.898332058582461,0.08726203886532313,0.8998087009523614,0.8998085802912739,0.8981569530778529,0.16581761448865287,0.6564378092623875,0.8998087009535651,0.8998087009631676,0.16581667346773196,0.8981583915856499,0.6552839035753538,0.16581841030747987,0.8998087009582101,0.35821058167908393,0.6558488099248558,0.8998087009535729,0.8998085802919646,0.8998087009598792,0.898135196441751,0.8998087009628394,0.8998087009685393,0.8998085802923668,0.8998087009685604,0.8981582474510226,0.5109643635867238,0.8998087009631657,0.899808700968562,0.8998087009685614,0.899808700959897,0.3582201710117502,0.8998087009602085,0.8998087009599152,0.8998087009685508,0.5108829041986872,0.8998087009617197,0.8998087009695958,0.8998087009539942,0.5109746681911056,0.8998087009539977,0.8998087009540013,0.08251108256354983,0.6563487610520976,0.899808700963168,0.8998085802923667,0.35821940839255495,0.8998087009526741,0.8998087009529528,0.899808700950589,0.1658176527877609,0.8998087009502128,0.8998087009526763,0.898158383188092,0.35821727068855547,0.5110544831613878,0.35818174744007314,0.8998087009634999,0.6556425352682953,0.8998087009598794,0.8998087009529776,0.8983444966091076,0.8998087009535812,0.8998087009529758,0.5110550478031683,0.35816464986472907,0.1658166760556599,0.8981573538004591,0.8998087009598947,0.89815239050981,0.8998087009582089,0.898157340612502,0.899808700969589,0.899808700969901,0.08477572682710106,0.8981583914267369,0.899808700964206,0.8998087009631656,0.8998087009657318,0.16581674787346667,0.7662679156765375,0.8998087009582096,0.8981583916901336,0.8981583917779072
0.3582066220037955,0.3582060451548192,0.8999410328400995,0.16580081849173417,0.8999410330257552,0.899941032840098,0.8999410328401235,0.35820609379610574,0.8994357340772129,0.8994328474074578,0.6559806688790917,0.6558082312383421,0.8999410328401128,0.8994357342919218,0.16581698531457012,0.08484961608532467,0.8999410328401278,0.8994330459761662,0.08415400101432532,0.8999410328401245,0.8999410330257569,0.8994357399070063,0.16580046245353217,0.6557889620598709,0.8999410328401226,0.8999410328401078,0.16580059688509227,0.8994357177761172,0.6559812796743765,0.1658003487651283,0.8999410328401155,0.35820719345017804,0.6558871286161262,0.8999410328401226,0.8999410330257559,0.899941032840113,0.8994360746244848,0.8999410328401084,0.8999410328400996,0.8999410330257552,0.8999410328400996,0.8994357199935729,0.5109917758385872,0.8999410328401078,0.8999410328400995,0.8999410328400996,0.8999410328401128,0.35820599478359477,0.8999410328401124,0.8999410328401128,0.8999410328400996,0.5110121406855964,0.8999410328401101,0.899941032840098,0.899941032840122,0.5109891996874918,0.899941032840122,0.899941032840122,0.08573765311491643,0.6558038034282525,0.8999410328401078,0.8999410330257552,0.35820609011099414,0.8999410328401241,0.8999410328401236,0.8999410328401272,0.165800456982231,0.8999410328401278,0.8999410328401241,0.8994357179053103,0.3582063573239941,0.5109692459449212,0.3582107977300544,0.8999410328401074,0.6559215077255529,0.899941032840113,0.8999410328401235,0.8994328546219101,0.8999410328401226,0.8999410328401235,0.5109691047844761,0.35821293492697237,0.16580059651538828,0.8994357337420431,0.8999410328401128,0.8994358101003608,0.8999410328401155,0.8994357339449347,0.899941032840098,0.8999410328400975,0.0849827716937327,0.8994357177785619,0.8999410328401063,0.8999410328401078,0.899941032840104,0.1658005862557016,0.7662679156765375,0.8999410328401155,0.8994357177745096,0.8994357177731592
0.35820768840958905,0.3582077605157111,0.8999816526581361,0.1658028618816634,0.8999816526578506,0.8999816526581361,0.8999816526581361,0.3582077544355503,0.8998243004084828,0.8998243448187869,0.6558651521237535,0.655893891730545,0.8999816526581361,0.8998243004051796,0.16580055233554397,0.0849581419409915,0.8999816526581361,0.8998243417638836,0.08519001363132458,0.8999816526581361,0.8999816526578506,0.8998243003187938,0.16580291274426365,0.6558971032602903,0.8999816526581361,0.8999816526581361,0.16580289353975508,0.899824300659269,0.6558650503245393,0.1658029289854642,0.8999816526581361,0.3582076169787912,0.6558807421675811,0.8999816526581361,0.8999816526578506,0.8999816526581361,0.8998242951692941,0.8999816526581361,0.8999816526581361,0.8999816526578506,0.8999816526581361,0.8998243006251543,0.5109849227756214,0.8999816526581361,0.8999816526581361,0.8999816526581361,0.8999816526581361,0.3582077668121142,0.8999816526581361,0.8999816526581361,0.8999816526581361,0.5109798315638691,0.8999816526581361,0.8999816526581362,0.8999816526581361,0.5109855668133952,0.8999816526581361,0.8999816526581361,0.08466212959779423,0.6558946296988933,0.8999816526581361,0.8999816526578506,0.3582077548961893,0.8999816526581361,0.8999816526581361,0.8999816526581361,0.16580291352587812,0.8999816526581361,0.8999816526581361,0.8998243006572815,0.35820772149456426,0.5109905552490379,0.3582071664438067,0.8999816526581361,0.65587501231601,0.8999816526581361,0.8999816526581361,0.8998243447077953,0.8999816526581361,0.8999816526581361,0.5109905905391492,0.3582068992941919,0.16580289359256994,0.8998243004136394,0.8999816526581361,0.899824299238896,0.8999816526581361,0.899824300410518,0.8999816526581362,0.8999816526581362,0.08491375673818881,0.8998243006592315,0.8999816526581361,0.8999816526581361,0.8999816526581361,0.16580289505823945,0.7662679156765375,0.8999816526581361,0.8998243006592938,0.8998243006593145
0.3582075551088648,0.35820754609559957,0.899994292172034,0.16580256996881637,0.8999942921720344,0.899994292172034,0.899994292172034,0.35820754685561973,0.8999453425241799,0.8999453418409444,0.6558844049163098,0.6558796149818445,0.899994292172034,0.8999453425242306,0.16580289990397626,0.0849219666557692,0.899994292172034,0.8999453418879428,0.08484467609232484,0.899994292172034,0.8999942921720344,0.8999453425255597,0.1658025627027306,0.655879079726887,0.899994292172034,0.899994292172034,0.16580256544623184,0.8999453425203217,0.6558844218828455,0.16580256038255908,0.899994292172034,0.3582075640377146,0.655881806575672,0.899994292172034,0.8999942921720344,0.899994292172034,0.8999453426047828,0.899994292172034,0.899994292172034,0.8999942921720344,0.899994292172034,0.8999453425208465,0.5109866360413629,0.899994292172034,0.899994292172034,0.899994292172034,0.899994292172034,0.35820754530854926,0.899994292172034,0.899994292172034,0.899994292172034,0.5109879088443009,0.899994292172034,0.899994292172034,0.899994292172034,0.5109864750319194,0.899994292172034,0.899994292172034,0.08502063743683497,0.6558794919871198,0.899994292172034,0.8999942921720343,0.3582075467980398,0.899994292172034,0.899994292172034,0.899994292172034,0.16580256259107137,0.899994292172034,0.899994292172034,0.8999453425203522,0.35820755097324297,0.5109852279230087,0.3582076203545877,0.899994292172034,0.6558827615509337,0.899994292172034,0.899994292172034,0.899945341842652,0.899994292172034,0.899994292172034,0.5109852191004809,0.35820765374828956,0.16580256543868685,0.8999453425241004,0.899994292172034,0.8999453425421735,0.899994292172034,0.8999453425241485,0.899994292172034,0.899994292172034,0.08493676172337009,0.8999453425203221,0.899994292172034,0.899994292172034,0.899994292172034,0.16580256522930548,0.7662679156765375,0.899994292172034,0.8999453425203211,0.8999453425203209
0.3582075717714554,0.3582075728981136,0.8999982242998352,0.1658026116706516,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.35820757280311105,0.8999829960698569,0.8999829960803682,0.6558811961175504,0.6558819944399612,0.8999982242998352,0.8999829960698562,0.16580256453705738,0.0849340250841766,0.8999982242998352,0.899982996079645,0.08495978860532474,0.8999982242998352,0.8999982242998352,0.8999829960698357,0.1658026127086639,0.6558820836491208,0.8999982242998352,0.8999982242998352,0.16580261231673513,0.8999829960699163,0.6558811932897944,0.16580261304011698,0.8999982242998352,0.3582075706553492,0.6558816291743234,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.8999829960686168,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.8999829960699083,0.5109862077249274,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.3582075729964948,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.510985889524193,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.5109862479772884,0.8999982242998352,0.8999982242998352,0.08490113482382136,0.655882014939082,0.8999982242998352,0.8999982242998352,0.3582075728103085,0.8999982242998352,0.8999982242998352,0.8999982242998352,0.1658026127246152,0.8999982242998352,0.8999982242998352,0.8999829960699156,0.3582075722884081,0.510986559754516,0.35820756361574,0.8999982242998352,0.6558814700117798,0.8999982242998352,0.8999982242998352,0.8999829960803418,0.8999982242998352,0.8999982242998352,0.510986561960148,0.3582075594415273,0.165802612317813,0.8999829960698582,0.8999982242998352,0.8999829960695801,0.8999982242998352,0.8999829960698573,0.8999982242998352,0.8999982242998352,0.08492909339497634,0.8999829960699162,0.8999982242998351,0.8999982242998351,0.8999982242998351,0.16580261234772461,0.7662679156765375,0.8999982242998351,0.8999829960699162,0.8999829960699162
